compiler.js	soundDirectionIndicatorMasks	3193	var soundDirectionIndicatorMasks = {
compiler.js	soundDirectionIndicators	3204	var soundDirectionIndicators = [
compiler.js	generateSoundData	3215	function generateSoundData(state) {
compiler.js	formatHomePage	3381	function formatHomePage(state) {
compiler.js	MAX_ERRORS	3441	var MAX_ERRORS = 5
compiler.js	loadFile	3443	function loadFile(str) {
compiler.js	compile	3531	function compile(command, text, randomseed) {
compiler.js	qualifyURL	3689	function qualifyURL(url) {
compiler.js	isSitelocked	3695	function isSitelocked() {
soundbar.js	newSound	2	function newSound(instrument) {
soundbar.js	buttonPress	26	function buttonPress() {
toolbar.js	solveClick	6	function solveClick() {
toolbar.js	runClick	16	function runClick() {
toolbar.js	cancelClick	21	function cancelClick() {
toolbar.js	dateToReadable	25	function dateToReadable(title, time) {
toolbar.js	saveClick	54	function saveClick() {
toolbar.js	loadDropDownChange	133	function loadDropDownChange() {
toolbar.js	repopulateSaveDropdown	168	function repopulateSaveDropdown(saves) {
toolbar.js	loadDropdown	201	var loadDropdown = document.getElementById("loadDropDown")
toolbar.js	levelEditorClick_Fn	204	function levelEditorClick_Fn() {
toolbar.js	getAuthURL	223	function getAuthURL() {
toolbar.js	printUnauthorized	236	function printUnauthorized() {
toolbar.js	shareClick	250	function shareClick() {
toolbar.js	githubLogOut	364	function githubLogOut() {
toolbar.js	rebuildClick	381	function rebuildClick() {
toolbar.js	post_to_url	385	function post_to_url(path, params, method) {
toolbar.js	exportClick	409	function exportClick() {
layout.js	soundbarwidth	0	var soundbarwidth = 100
layout.js	lowerbarheight	1	var lowerbarheight = document.getElementById("soundbar").clientHeight
layout.js	upperbarheight	2	var upperbarheight = document.getElementById("uppertoolbar").clientHeight
layout.js	winwidth	3	var winwidth = window.innerWidth
layout.js	winheight	4	var winheight = window.innerHeight
layout.js	verticaldragbarWidth	5	var verticaldragbarWidth =
layout.js	horizontaldragbarHeight	7	var horizontaldragbarHeight =
layout.js	minimumDimension	9	var minimumDimension = 100
layout.js	resize_widths	11	function resize_widths(verticaldragbarX) {
layout.js	resize_heights	24	function resize_heights(horizontaldragbarY) {
layout.js	resize_all	39	function resize_all(e) {
layout.js	verticalDragbarMouseDown	86	function verticalDragbarMouseDown(e) {
layout.js	verticalDragbarMouseMove	93	function verticalDragbarMouseMove(e) {
layout.js	verticalDragbarMouseUp	103	function verticalDragbarMouseUp(e) {
layout.js	horizontalDragbarMouseDown	108	function horizontalDragbarMouseDown(e) {
layout.js	horizontalDragbarMouseMove	115	function horizontalDragbarMouseMove(e) {
layout.js	horizontalDragbarMouseUp	125	function horizontalDragbarMouseUp(e) {
layout.js	reset_panels	130	function reset_panels() {
addlisteners.js	el	4	var el = document.getElementById("gameCanvas");
addlisteners_editor.js	solveClickLink	17	var solveClickLink = document.getElementById("solveClickLink")
addlisteners_editor.js	cancelClickLink	20	var cancelClickLink = document.getElementById("cancelClickLink")
addlisteners_editor.js	runClickLink	23	var runClickLink = document.getElementById("runClickLink")
addlisteners_editor.js	saveClickLink	26	var saveClickLink = document.getElementById("saveClickLink")
addlisteners_editor.js	rebuildClickLink	29	var rebuildClickLink = document.getElementById("rebuildClickLink")
addlisteners_editor.js	shareClickLink	32	var shareClickLink = document.getElementById("shareClickLink")
addlisteners_editor.js	levelEditorClickLink	35	var levelEditorClickLink = document.getElementById("levelEditorClickLink")
addlisteners_editor.js	exportClickLink	38	var exportClickLink = document.getElementById("exportClickLink")
addlisteners_editor.js	exampleDropdown	41	var exampleDropdown = document.getElementById("exampleDropdown")
addlisteners_editor.js	loadDropDown	44	var loadDropDown = document.getElementById("loadDropDown")
addlisteners_editor.js	horizontalDragbar	47	var horizontalDragbar = document.getElementById("horizontaldragbar")
addlisteners_editor.js	verticalDragbar	54	var verticalDragbar = document.getElementById("verticaldragbar")
addlisteners_editor.js	gestureHandler	76	var gestureHandler = Mobile.enable()
makegif.js	makeGIF	0	function makeGIF() {
solver.js	abortSolver	0	var abortSolver = false
solver.js	solving	1	var solving = false
solver.js	byScoreAndLength	5	function byScoreAndLength(a, b) {
solver.js	stopSolving	194	function stopSolving() {
solver.js	chunkString	198	function chunkString(str, length) {
solver.js	shuffleALittle	202	function shuffleALittle(array) {
solver.js	distance	209	function distance(index1, index2) {
solver.js	precalcDistances	217	function precalcDistances() {
solver.js	getScore	228	function getScore() {
